Juego;Sesion;id_usuario;num_periodo;id_tipo;id_grupo;punto_ideal;se_postula;num_votos; num_votos2;balance_ini;balance
F;1;7;10;R;1211;50;0;0;0;107,5;105
F;1;7;11;R;1217;50;0;0;0;105;102,5
F;1;7;12;R;1221;75;1;38;0;102,5;104,5
F;1;7;13;R;1225;50;0;0;0;104,5;102
F;1;7;14;R;1232;50;0;0;0;102;99,5
F;1;7;15;R;1237;25;0;0;0;99,5;97
F;1;7;16;R;1242;75;1;38;0;97;89,5
F;1;7;17;R;1245;75;1;38;0;89,5;91,5
F;1;7;18;R;1250;25;0;0;0;91,5;89
F;1;7;19;R;1256;25;0;0;0;89;89
F;1;7;20;R;1260;25;0;0;0;89;89
F;1;7;21;R;1265;50;0;0;0;89;89
F;1;7;22;R;1270;25;0;0;0;89;89
F;1;7;23;R;1274;75;1;50;0;89;91
F;1;7;24;R;1281;50;0;0;0;91;88,5
F;1;7;25;R;1286;50;0;0;0;88,5;48,5
F;1;7;26;R;1290;25;0;0;0;48,5;43,5
F;1;7;27;R;1294;50;0;0;0;43,5;41
F;1;7;28;R;1297;50;0;0;0;41;41
F;1;7;29;R;1301;25;0;0;0;41;38,5
F;1;7;30;R;1305;25;0;0;0;38,5;36
F;1;8;1;P;1152;50;1;25;0;140;132,5
F;1;8;2;P;1155;25;1;22;0;132,5;122,5
F;1;8;3;P;1161;50;0;0;0;122,5;120
F;1;8;1;R;1167;50;0;0;0;140;137,5
F;1;8;2;R;1171;75;1;38;0;137,5;127,5
F;1;8;3;R;1176;75;1;38;0;127,5;129,5
F;1;8;4;R;1180;25;1;21;0;129,5;122
F;1;8;5;R;1185;75;1;38;0;122;124
F;1;8;6;R;1189;50;0;0;0;124;121,5
F;1;8;7;R;1194;25;1;38;0;121,5;123,5
F;1;8;8;R;1203;-1;0;0;0;123,5;123,5
F;1;8;9;R;1206;25;1;18;0;123,5;113,5
F;1;8;10;R;1211;50;0;0;0;113,5;111
F;1;8;11;R;1217;25;1;50;0;111;101
F;1;8;12;R;1223;-1;0;0;0;101;101
F;1;8;13;R;1224;25;1;15;0;101;91
F;1;8;14;R;1232;25;1;51;0;91;93
F;1;8;15;R;1236;75;1;51;0;93;95
F;1;8;16;R;1241;50;0;0;0;95;92,5
F;1;8;17;R;1244;75;1;38;0;92,5;94,5
F;1;8;18;R;1252;25;0;0;0;94,5;92
F;1;8;19;R;1254;75;1;101;0;92;94
F;1;8;20;R;1263;-1;0;0;0;94;94
F;1;8;21;R;1265;50;1;63;0;94;96
F;1;8;22;R;1269;50;1;25;0;96;88,5
F;1;8;23;R;1277;25;0;0;0;88,5;83,5
F;1;8;24;R;1279;25;1;16;0;83,5;73,5
F;1;8;25;R;1286;25;0;0;0;73,5;33,5
F;1;8;26;R;1291;25;1;23;0;33,5;23,5
F;1;8;27;R;1293;25;0;0;0;23,5;21
F;1;8;28;R;1299;50;1;9;0;21;13,5
F;1;8;29;R;1303;50;0;0;0;13,5;11
F;1;8;30;R;1306;25;0;0;0;11;8,5
F;1;9;1;P;1152;75;1;38;0;140;142
F;1;9;2;P;1154;25;0;0;0;142;139,5
F;1;9;3;P;1160;25;1;38;0;139,5;129,5
F;1;9;1;R;1168;-1;0;0;0;140;140
F;1;9;2;R;1171;25;1;38;0;140;142
F;1;9;3;R;1177;75;1;38;0;142;144
F;1;9;4;R;1182;50;0;0;0;144;141,5
F;1;9;5;R;1187;75;1;38;0;141,5;143,5
F;1;9;6;R;1189;50;0;0;0;143,5;141
F;1;9;7;R;1194;50;0;0;0;141;138,5
F;1;9;8;R;1200;50;0;0;0;138,5;136
F;1;9;9;R;1207;25;1;38;0;136;138
F;1;9;10;R;1211;25;1;24;0;138;128
F;1;9;11;R;1216;50;0;0;0;128;125,5
F;1;9;12;R;1219;50;0;0;0;125,5;123
F;1;9;13;R;1227;25;1;18;0;123;113
F;1;9;14;R;1230;50;0;0;0;113;110,5
F;1;9;15;R;1235;50;0;0;0;110,5;110,5
F;1;9;16;R;1239;50;0;0;0;110,5;108
F;1;9;17;R;1246;50;0;0;0;108;105,5
F;1;9;18;R;1251;25;1;25;0;105,5;95,5
F;1;9;19;R;1256;50;0;0;0;95,5;93
F;1;9;20;R;1259;50;0;0;0;93;90,5
F;1;9;21;R;1266;50;0;0;0;90,5;88
F;1;9;22;R;1272;50;0;0;0;88;85,5
F;1;9;23;R;1274;25;1;31;0;85,5;75,5
F;1;9;24;R;1281;50;0;0;0;75,5;73
F;1;9;25;R;1286;25;0;0;0;73;33
F;1;9;26;R;1291;75;1;38;0;33;35
F;1;9;27;R;1296;-1;0;0;0;35;35
F;1;9;28;R;1299;25;1;38;0;35;37
F;1;9;29;R;1303;25;1;22;0;37;27
F;1;9;30;R;1308;-1;0;0;0;27;27
F;1;10;1;P;1153;-1;0;0;0;140;140
F;1;10;2;P;1157;75;1;50;0;140;130
F;1;10;3;P;1162;75;1;38;0;130;122,5
F;1;10;1;R;1165;75;1;38;0;140;132,5
F;1;10;2;R;1169;50;0;0;0;132,5;132,5
F;1;10;3;R;1174;50;0;0;0;132,5;130
F;1;10;4;R;1180;75;0;0;0;130;127,5
F;1;10;5;R;1187;50;1;12;0;127,5;120
F;1;10;6;R;1192;25;1;50;0;120;110
F;1;10;7;R;1195;25;1;18;0;110;100
F;1;10;8;R;1201;25;0;0;0;100;100
F;1;10;9;R;1205;25;0;0;0;100;95
F;1;10;10;R;1209;25;1;14;0;95;85
F;1;10;11;R;1216;25;0;0;0;85;80
F;1;10;12;R;1221;25;1;13;0;80;70
F;1;10;13;R;1227;50;1;16;0;70;62,5
F;1;10;14;R;1229;25;0;0;0;62,5;57,5
F;1;10;15;R;1234;75;1;38;0;57,5;50
F;1;10;16;R;1240;50;1;13;0;50;42,5
F;1;10;17;R;1247;75;1;38;0;42,5;44,5
F;1;10;18;R;1251;75;1;38;0;44,5;46,5
F;1;10;19;R;1255;25;0;0;0;46,5;41,5
F;1;10;20;R;1261;25;0;0;0;41,5;36,5
F;1;10;21;R;1264;75;1;51;0;36,5;38,5
F;1;10;22;R;1269;25;1;17;0;38,5;28,5
F;1;10;23;R;1274;25;1;20;0;28,5;18,5
F;1;10;24;R;1279;25;1;22;0;18,5;8,5
F;1;10;25;R;1287;25;1;38;0;8,5;-1,5
F;1;11;1;P;1151;75;1;51;0;140;142
F;1;11;2;P;1155;50;0;0;0;142;139,5
F;1;11;3;P;1162;50;1;63;0;139,5;141,5
F;1;11;1;R;1167;25;1;50;0;140;130
F;1;11;2;R;1170;75;1;38;0;130;132
F;1;11;3;R;1174;25;1;21;0;132;122
F;1;11;4;R;1181;50;0;0;0;122;119,5
F;1;11;5;R;1188;-1;0;0;0;119,5;119,5
F;1;11;6;R;1192;50;0;0;0;119,5;117
F;1;11;7;R;1198;-1;0;0;0;117;117
F;1;11;8;R;1199;75;1;38;0;117;109,5
F;1;11;9;R;1205;25;1;50;0;109,5;99,5
F;1;11;10;R;1212;50;1;25;0;99,5;92
F;1;11;11;R;1214;75;1;38;0;92;84,5
F;1;11;12;R;1221;50;1;13;0;84,5;77
F;1;11;13;R;1225;25;1;51;0;77;79
F;1;11;14;R;1229;50;0;0;0;79;76,5
F;1;11;15;R;1236;50;0;0;0;76,5;74
F;1;11;16;R;1242;50;0;0;0;74;74
F;1;11;17;R;1247;25;1;16;0;74;64
F;1;11;18;R;1249;25;0;0;0;64;61,5
F;1;11;19;R;1256;50;0;0;0;61,5;59
F;1;11;20;R;1260;25;1;38;0;59;61
F;1;11;21;R;1266;75;1;101;0;61;63
F;1;11;22;R;1272;75;1;50;0;63;53
F;1;11;23;R;1274;50;0;0;0;53;50,5
F;1;11;24;R;1280;50;0;0;0;50,5;48
F;1;11;25;R;1284;50;1;12;0;48;40,5
F;1;11;26;R;1292;-1;0;0;0;40,5;40,5
F;1;11;27;R;1295;25;0;0;0;40,5;35,5
F;1;11;28;R;1299;25;0;0;0;35,5;35,5
F;1;11;29;R;1302;25;0;0;0;35,5;33
F;1;11;30;R;1306;50;0;0;0;33;33
F;1;12;1;P;1151;25;1;23;0;140;130
F;1;12;2;P;1154;50;1;63;0;130;132
F;1;12;3;P;1161;75;1;38;0;132;134
F;1;12;1;R;1165;50;1;63;0;140;142
F;1;12;2;R;1169;50;1;63;0;142;144
F;1;12;3;R;1177;25;0;0;0;144;139
F;1;12;4;R;1180;50;1;63;0;139;141
F;1;12;5;R;1187;50;1;13;0;141;133,5
F;1;12;6;R;1190;75;1;38;0;133,5;123,5
F;1;12;7;R;1197;50;1;25;0;123,5;116
F;1;12;8;R;1201;75;1;38;0;116;106
F;1;12;9;R;1206;75;1;50;0;106;108
F;1;12;10;R;1212;75;1;38;0;108;110
F;1;12;11;R;1214;50;1;63;0;110;112
F;1;12;12;R;1220;25;0;0;0;112;112
F;1;12;13;R;1226;25;0;0;0;112;107
F;1;12;14;R;1229;50;1;25;0;107;99,5
F;1;12;15;R;1237;25;0;0;0;99,5;97
F;1;12;16;R;1242;25;0;0;0;97;94,5
F;1;12;17;R;1245;50;1;14;0;94,5;87
F;1;12;18;R;1250;50;1;63;0;87;89
F;1;12;19;R;1255;50;1;15;0;89;81,5
F;1;12;20;R;1259;25;0;0;0;81,5;76,5
F;1;12;21;R;1267;25;0;0;0;76,5;76,5
F;1;12;22;R;1272;25;0;0;0;76,5;76,5
F;1;12;23;R;1277;50;1;13;0;76,5;69
F;1;12;24;R;1281;25;0;0;0;69;64
F;1;12;25;R;1284;75;1;38;0;64;66
F;1;12;26;R;1292;-1;0;0;0;66;66
F;1;12;27;R;1295;75;1;38;0;66;68
F;1;12;28;R;1299;50;1;16;0;68;60,5
F;1;12;29;R;1302;75;0;0;0;60,5;58
F;1;12;30;R;1307;50;1;25;0;58;50,5
F;1;13;1;P;1152;25;1;16;0;140;130
F;1;13;2;P;1157;25;1;51;0;130;132
F;1;13;3;P;1162;25;0;0;0;132;129,5
F;1;13;1;R;1166;50;1;11;0;140;132,5
F;1;13;2;R;1170;50;1;26;0;132,5;125
F;1;13;3;R;1175;25;1;51;0;125;127
F;1;13;4;R;1182;25;0;0;0;127;127
F;1;13;5;R;1185;25;1;17;0;127;117
F;1;13;6;R;1190;25;0;0;0;117;117
F;1;13;7;R;1195;50;0;0;0;117;114,5
F;1;13;8;R;1201;25;1;38;0;114,5;116,5
F;1;13;9;R;1208;-1;0;0;0;116,5;116,5
F;1;13;10;R;1210;25;0;0;0;116,5;116,5
F;1;13;11;R;1215;75;1;101;0;116,5;118,5
F;1;13;12;R;1219;25;0;0;0;118,5;113,5
F;1;13;13;R;1226;50;1;32;0;113,5;106
F;1;13;14;R;1231;75;1;38;0;106;96
F;1;13;15;R;1236;25;0;0;0;96;91
F;1;13;16;R;1241;50;1;25;0;91;83,5
F;1;13;17;R;1247;50;1;25;0;83,5;76
F;1;13;18;R;1252;50;0;0;0;76;76
F;1;13;19;R;1255;75;1;38;0;76;78
F;1;13;20;R;1259;75;1;101;0;78;80
F;1;13;21;R;1265;25;0;0;0;80;77,5
F;1;13;22;R;1273;-1;0;0;0;77,5;77,5
F;1;13;23;R;1274;50;0;0;0;77,5;75
F;1;13;24;R;1280;25;0;0;0;75;70
F;1;13;25;R;1285;75;1;38;0;70;72
F;1;13;26;R;1290;75;1;101;0;72;74
F;1;13;27;R;1293;50;0;0;0;74;74
F;1;13;28;R;1299;75;1;38;0;74;64
F;1;13;29;R;1303;75;1;50;0;64;66
F;1;13;30;R;1306;25;0;0;0;66;63,5
F;1;14;1;P;1150;25;1;20;0;140;130
F;1;14;2;P;1154;75;1;38;0;130;122,5
F;1;14;3;P;1159;50;1;15;0;122,5;115
F;1;14;1;R;1167;25;0;0;0;140;135
F;1;14;2;R;1172;75;1;51;0;135;137
F;1;14;3;R;1174;25;1;30;0;137;127
F;1;14;4;R;1179;75;1;38;0;127;129
F;1;14;5;R;1184;50;0;0;0;129;126,5
F;1;14;6;R;1192;50;0;0;0;126,5;124
F;1;14;7;R;1194;50;1;25;0;124;116,5
F;1;14;8;R;1199;50;0;0;0;116,5;116,5
F;1;14;9;R;1206;50;0;0;0;116,5;114
F;1;14;10;R;1210;50;1;28;0;114;106,5
F;1;14;11;R;1215;50;0;0;0;106,5;104
F;1;14;12;R;1219;50;0;0;0;104;101,5
F;1;14;13;R;1226;75;1;38;0;101,5;103,5
F;1;14;14;R;1232;25;0;0;0;103,5;103,5
F;1;14;15;R;1234;25;0;0;0;103,5;101
F;1;14;16;R;1241;75;1;38;0;101;91
F;1;14;17;R;1246;50;0;0;0;91;88,5
F;1;14;18;R;1249;50;1;63;0;88,5;90,5
F;1;14;19;R;1257;75;1;38;0;90,5;80,5
F;1;14;20;R;1259;25;0;0;0;80,5;75,5
F;1;14;21;R;1266;25;0;0;0;75,5;70,5
F;1;14;22;R;1271;25;1;19;0;70,5;63
F;1;14;23;R;1277;50;1;12;0;63;55,5
F;1;14;24;R;1281;25;0;0;0;55,5;50,5
F;1;14;25;R;1287;75;1;38;0;50,5;52,5
F;1;14;26;R;1290;25;0;0;0;52,5;47,5
F;1;14;27;R;1294;25;1;31;0;47,5;37,5
F;1;14;28;R;1298;50;0;0;0;37,5;35
F;1;14;29;R;1301;25;0;0;0;35;32,5
F;1;14;30;R;1307;25;1;17;0;32,5;22,5
F;1;15;1;P;1152;50;0;0;0;140;137,5
F;1;15;2;P;1156;50;1;9;0;137,5;130
F;1;15;3;P;1161;25;1;38;0;130;120
F;1;15;1;R;1164;25;1;38;0;140;142
F;1;15;2;R;1171;25;0;0;0;142;142
F;1;15;3;R;1175;75;1;50;0;142;132
F;1;15;4;R;1182;25;1;38;0;132;134
F;1;15;5;R;1184;25;1;38;0;134;124
F;1;15;6;R;1191;25;1;38;0;124;126
F;1;15;7;R;1194;75;1;38;0;126;116
F;1;15;8;R;1202;25;1;18;0;116;106
F;1;15;9;R;1204;50;0;0;0;106;106
F;1;15;10;R;1212;25;1;21;0;106;96
F;1;15;11;R;1216;25;1;50;0;96;86
F;1;15;12;R;1220;50;1;12;0;86;78,5
F;1;15;13;R;1225;25;0;0;0;78,5;78,5
F;1;15;14;R;1230;50;0;0;0;78,5;76
F;1;15;15;R;1237;75;1;38;0;76;68,5
F;1;15;16;R;1242;50;1;63;0;68,5;70,5
F;1;15;17;R;1245;25;1;24;0;70,5;60,5
F;1;15;18;R;1251;50;0;0;0;60,5;58
F;1;15;19;R;1256;75;1;50;0;58;48
F;1;15;20;R;1262;50;0;0;0;48;45,5
F;1;15;21;R;1267;50;0;0;0;45,5;43
F;1;15;22;R;1271;50;0;0;0;43;43
F;1;15;23;R;1277;25;1;38;0;43;33
F;1;15;24;R;1281;75;1;101;0;33;35
F;1;15;25;R;1285;25;0;0;0;35;30
F;1;15;26;R;1289;50;0;0;0;30;30
F;1;15;27;R;1293;25;0;0;0;30;27,5
F;1;15;28;R;1297;25;0;0;0;27,5;25
F;1;15;29;R;1301;50;0;0;0;25;25
F;1;15;30;R;1305;25;0;0;0;25;22,5
F;1;16;1;P;1152;25;1;22;0;140;130
F;1;16;2;P;1157;50;0;0;0;130;127,5
F;1;16;3;P;1160;50;0;0;0;127,5;125
F;1;16;1;R;1164;75;1;38;0;140;130
F;1;16;2;R;1172;25;1;27;0;130;120
F;1;16;3;R;1176;50;0;0;0;120;117,5
F;1;16;4;R;1179;50;0;0;0;117,5;115
F;1;16;5;R;1187;25;1;20;0;115;105
F;1;16;6;R;1192;75;1;51;0;105;107
F;1;16;7;R;1195;75;1;51;0;107;109
F;1;16;8;R;1202;75;1;38;0;109;111
F;1;16;9;R;1206;50;0;0;0;111;108,5
F;1;16;10;R;1209;25;1;24;0;108,5;98,5
F;1;16;11;R;1216;50;0;0;0;98,5;96
F;1;16;12;R;1219;25;0;0;0;96;91
F;1;16;13;R;1226;50;1;31;0;91;83,5
F;1;16;14;R;1230;25;1;51;0;83,5;85,5
F;1;16;15;R;1236;50;0;0;0;85,5;83
F;1;16;16;R;1240;50;1;12;0;83;75,5
F;1;16;17;R;1247;50;0;0;0;75,5;73
F;1;16;18;R;1253;-1;0;0;0;73;73
F;1;16;19;R;1254;50;0;0;0;73;70,5
F;1;16;20;R;1261;25;1;38;0;70,5;60,5
F;1;16;21;R;1264;25;1;50;0;60,5;50,5
F;1;16;22;R;1270;50;1;25;0;50,5;43
F;1;16;23;R;1276;50;0;0;0;43;43
F;1;16;24;R;1282;50;0;0;0;43;40,5
F;1;16;25;R;1286;75;0;0;0;40,5;0,5
F;1;16;26;R;1289;50;1;63;0;0,5;2,5
F;1;16;27;R;1293;50;1;63;0;2,5;4,5
F;1;16;28;R;1297;50;1;63;0;4,5;6,5
F;1;16;29;R;1302;50;1;63;0;6,5;8,5
F;1;16;30;R;1306;50;1;63;0;8,5;10,5
F;1;17;1;P;1150;75;1;38;0;140;142
F;1;17;2;P;1154;25;0;0;0;142;139,5
F;1;17;3;P;1162;50;0;0;0;139,5;139,5
F;1;17;1;R;1165;25;0;0;0;140;137,5
F;1;17;2;R;1173;-1;0;0;0;137,5;137,5
F;1;17;3;R;1174;75;1;50;0;137,5;139,5
F;1;17;4;R;1180;50;0;0;0;139,5;139,5
F;1;17;5;R;1186;25;1;20;0;139,5;129,5
F;1;17;6;R;1189;75;1;50;0;129,5;119,5
F;1;17;7;R;1196;75;1;50;0;119,5;121,5
F;1;17;8;R;1202;50;0;0;0;121,5;119
F;1;17;9;R;1206;25;1;33;0;119;109
F;1;17;10;R;1211;75;1;51;0;109;111
F;1;17;11;R;1216;75;1;51;0;111;113
F;1;17;12;R;1220;75;1;38;0;113;103
F;1;17;13;R;1227;75;1;38;0;103;105
F;1;17;14;R;1233;-1;0;0;0;105;105
F;1;17;15;R;1235;25;0;0;0;105;102,5
F;1;17;16;R;1240;25;1;38;0;102,5;92,5
F;1;17;17;R;1244;25;0;0;0;92,5;87,5
F;1;17;18;R;1251;25;1;13;0;87,5;77,5
F;1;17;19;R;1254;25;0;0;0;77,5;72,5
F;1;17;20;R;1259;50;0;0;0;72,5;70
F;1;17;21;R;1264;50;0;0;0;70;67,5
F;1;17;22;R;1269;75;1;38;0;67,5;69,5
F;1;17;23;R;1278;-1;0;0;0;69,5;69,5
F;1;17;24;R;1282;25;0;0;0;69,5;69,5
F;1;17;25;R;1287;25;0;0;0;69,5;64,5
F;1;17;26;R;1289;25;0;0;0;64,5;62
F;1;17;27;R;1295;50;0;0;0;62;59,5
F;1;17;28;R;1300;-1;0;0;0;59,5;59,5
F;1;17;29;R;1303;25;1;29;0;59,5;49,5
F;1;17;30;R;1307;50;0;0;0;49,5;47
F;1;18;1;P;1149;50;0;0;0;140;137,5
F;1;18;2;P;1156;25;1;18;0;137,5;127,5
F;1;18;3;P;1162;25;0;0;0;127,5;125
F;1;18;1;R;1164;50;1;14;0;140;132,5
F;1;18;2;R;1172;50;0;0;0;132,5;130
F;1;18;3;R;1176;25;1;24;0;130;120
F;1;18;4;R;1181;50;0;0;0;120;117,5
F;1;18;5;R;1186;50;0;0;0;117,5;115
F;1;18;6;R;1190;50;0;0;0;115;112,5
F;1;18;7;R;1196;25;1;26;0;112,5;102,5
F;1;18;8;R;1200;75;1;38;0;102,5;104,5
F;1;18;9;R;1207;25;0;0;0;104,5;104,5
F;1;18;10;R;1212;50;0;0;0;104,5;102
F;1;18;11;R;1214;50;0;0;0;102;102
F;1;18;12;R;1220;25;1;38;0;102;104
F;1;18;13;R;1224;50;0;0;0;104;101,5
F;1;18;14;R;1231;50;1;12;0;101,5;94
F;1;18;15;R;1237;50;0;0;0;94;94
F;1;18;16;R;1239;75;1;50;0;94;84
F;1;18;17;R;1244;50;1;9;0;84;76,5
F;1;18;18;R;1249;50;0;0;0;76,5;76,5
F;1;18;19;R;1256;25;1;51;0;76,5;78,5
F;1;18;20;R;1260;50;0;0;0;78,5;76
F;1;18;21;R;1264;50;0;0;0;76;73,5
F;1;18;22;R;1269;25;1;21;0;73,5;63,5
F;1;18;23;R;1275;25;1;51;0;63,5;65,5
F;1;18;24;R;1282;25;1;38;0;65,5;67,5
F;1;18;25;R;1285;25;1;38;0;67,5;57,5
F;1;18;26;R;1289;75;1;38;0;57,5;50
F;1;18;27;R;1296;-1;0;0;0;50;50
F;1;18;28;R;1298;25;1;30;0;50;40
F;1;18;29;R;1304;-1;0;0;0;40;40
F;1;18;30;R;1305;50;1;63;0;40;42
F;1;19;1;P;1149;25;1;20;0;140;130
F;1;19;2;P;1156;75;1;38;0;130;132
F;1;19;3;P;1160;75;1;38;0;132;134
F;1;19;1;R;1164;25;0;0;0;140;140
F;1;19;2;R;1171;50;1;25;0;140;132,5
F;1;19;3;R;1178;-1;0;0;0;132,5;132,5
F;1;19;4;R;1181;75;1;50;0;132,5;134,5
F;1;19;5;R;1184;25;0;0;0;134,5;129,5
F;1;19;6;R;1190;50;1;25;0;129,5;122
F;1;19;7;R;1197;25;0;0;0;122;117
F;1;19;8;R;1199;50;1;63;0;117;119
F;1;19;9;R;1204;25;0;0;0;119;116,5
F;1;19;10;R;1209;50;1;25;0;116,5;109
F;1;19;11;R;1215;25;0;0;0;109;104
F;1;19;12;R;1222;50;1;9;0;104;96,5
F;1;19;13;R;1224;75;1;38;0;96,5;98,5
F;1;19;14;R;1232;50;0;0;0;98,5;96
F;1;19;15;R;1236;25;1;50;0;96;86
F;1;19;16;R;1241;25;0;0;0;86;86
F;1;19;17;R;1248;-1;0;0;0;86;86
F;1;19;18;R;1249;25;0;0;0;86;83,5
F;1;19;19;R;1257;50;1;12;0;83,5;76
F;1;19;20;R;1261;50;0;0;0;76;73,5
F;1;19;21;R;1265;25;0;0;0;73,5;71
F;1;19;22;R;1269;50;0;0;0;71;68,5
F;1;19;23;R;1276;75;1;38;0;68,5;61
F;1;19;24;R;1279;50;1;25;0;61;53,5
F;1;19;25;R;1287;50;1;25;0;53,5;46
F;1;19;26;R;1290;50;0;0;0;46;43,5
F;1;19;27;R;1296;-1;0;0;0;43,5;43,5
F;1;19;28;R;1298;25;1;21;0;43,5;33,5
F;1;19;29;R;1304;-1;0;0;0;33,5;33,5
F;1;19;30;R;1305;75;1;38;0;33,5;26
F;1;20;1;P;1151;50;0;0;0;140;137,5
F;1;20;2;P;1156;25;1;20;0;137,5;127,5
F;1;20;3;P;1161;25;0;0;0;127,5;122,5
F;1;20;1;R;1166;75;1;38;0;140;142
F;1;20;2;R;1171;50;0;0;0;142;139,5
F;1;20;3;R;1176;50;1;25;0;139,5;132
F;1;20;4;R;1180;25;1;17;0;132;124,5
F;1;20;5;R;1187;25;1;18;0;124,5;114,5
F;1;20;6;R;1191;50;1;10;0;114,5;107
F;1;20;7;R;1195;50;0;0;0;107;104,5
F;1;20;8;R;1199;25;0;0;0;104,5;102
F;1;20;9;R;1204;50;1;63;0;102;104
F;1;20;10;R;1210;75;0;0;0;104;99
F;1;20;11;R;1218;-1;0;0;0;99;99
F;1;20;12;R;1222;25;1;27;0;99;89
F;1;20;13;R;1226;25;0;0;0;89;84
F;1;20;14;R;1230;25;0;0;0;84;84
F;1;20;15;R;1237;50;1;63;0;84;86
F;1;20;16;R;1240;25;0;0;0;86;81
F;1;20;17;R;1246;25;1;51;0;81;83
F;1;20;18;R;1252;50;1;63;0;83;85
F;1;20;19;R;1254;50;0;0;0;85;82,5
F;1;20;20;R;1260;50;1;25;0;82,5;75
F;1;20;21;R;1264;25;0;0;0;75;70
F;1;20;22;R;1272;25;1;51;0;70;72
F;1;20;23;R;1276;50;1;63;0;72;74
F;1;20;24;R;1279;50;0;0;0;74;71,5
F;1;20;25;R;1288;-1;0;0;0;71,5;71,5
F;1;20;26;R;1292;-1;0;0;0;71,5;71,5
F;1;20;27;R;1295;50;1;25;0;71,5;64
F;1;20;28;R;1298;50;0;0;0;64;61,5
F;1;20;29;R;1301;50;1;63;0;61,5;63,5
F;1;20;30;R;1308;-1;0;0;0;63,5;63,5
F;1;21;1;P;1151;50;0;0;0;140;137,5
F;1;21;2;P;1156;50;1;16;0;137,5;130
F;1;21;3;P;1159;25;1;17;0;130;120
F;1;21;1;R;1164;50;1;11;0;140;132,5
F;1;21;2;R;1170;50;1;37;0;132,5;125
F;1;21;3;R;1175;25;0;0;0;125;125
F;1;21;4;R;1182;75;1;38;0;125;115
F;1;21;5;R;1186;50;1;25;0;115;107,5
F;1;21;6;R;1191;50;1;15;0;107,5;100
F;1;21;7;R;1194;25;0;0;0;100;100
F;1;21;8;R;1201;50;1;25;0;100;92,5
F;1;21;9;R;1207;75;1;38;0;92,5;82,5
F;1;21;10;R;1213;-1;0;0;0;82,5;82,5
F;1;21;11;R;1217;50;0;0;0;82,5;80
F;1;21;12;R;1222;50;1;16;0;80;72,5
F;1;21;13;R;1228;-1;0;0;0;72,5;72,5
F;1;21;14;R;1230;75;1;50;0;72,5;62,5
F;1;21;15;R;1238;-1;0;0;0;62,5;62,5
F;1;21;16;R;1239;50;0;0;0;62,5;60
F;1;21;17;R;1244;25;1;38;0;60;50
F;1;21;18;R;1250;25;0;0;0;50;47,5
F;1;21;19;R;1257;25;1;38;0;47,5;49,5
F;1;21;20;R;1261;75;1;38;0;49,5;51,5
F;1;21;21;R;1266;50;0;0;0;51,5;49
F;1;21;22;R;1270;25;1;38;0;49;51
F;1;21;23;R;1275;25;0;0;0;51;51
F;1;21;24;R;1280;75;1;101;0;51;53
F;1;21;25;R;1284;25;1;38;0;53;43
F;1;21;26;R;1291;50;1;14;0;43;35,5
F;1;21;27;R;1294;75;1;51;0;35,5;37,5
F;1;21;28;R;1300;-1;0;0;0;37,5;37,5
F;1;21;29;R;1302;25;1;38;0;37,5;30
F;1;21;30;R;1307;25;1;21;0;30;20
G;1;1;1;P;1450;50;1;8;0;140;132,5
G;1;1;2;P;1453;75;1;38;38;132,5;125
G;1;1;3;P;1458;50;1;11;0;125;117,5
G;1;1;1;R;1464;75;1;38;38;140;132,5
G;1;1;2;R;1470;50;1;5;0;132,5;125
G;1;1;3;R;1473;25;0;0;0;125;122,5
G;1;1;4;R;1479;50;1;11;0;122,5;115
G;1;1;5;R;1485;50;0;0;0;115;115
G;1;1;6;R;1490;50;1;16;0;115;107,5
G;1;1;7;R;1494;25;0;0;0;107,5;105
G;1;1;8;R;1500;50;1;12;0;105;97,5
G;1;1;9;R;1503;25;1;51;0;97,5;117,5
G;1;1;10;R;1508;75;0;0;0;117,5;115
G;1;1;11;R;1516;25;1;20;51;115;135
G;1;1;12;R;1519;50;0;0;0;135;135
G;1;1;13;R;1526;25;0;0;0;135;132,5
G;1;1;14;R;1528;75;1;38;50;132,5;122,5
G;1;1;15;R;1536;75;1;38;51;122,5;142,5
G;1;1;16;R;1540;25;0;0;0;142,5;142,5
G;1;1;17;R;1546;50;0;0;0;142,5;142,5
G;1;1;18;R;1549;25;1;22;50;142,5;132,5
G;1;1;19;R;1554;75;1;38;51;132,5;152,5
G;1;1;20;R;1559;25;0;0;0;152,5;147,5
G;1;1;21;R;1565;50;1;14;0;147,5;140
G;1;1;22;R;1571;25;0;0;0;140;137,5
G;1;1;23;R;1575;25;1;24;50;137,5;127,5
G;1;1;24;R;1578;25;1;18;0;127,5;117,5
G;1;1;25;R;1584;50;1;25;0;117,5;110
G;1;1;26;R;1588;25;1;18;0;110;100
G;1;1;27;R;1594;25;1;29;50;100;90
G;1;1;28;R;1600;50;1;33;63;90;110
G;1;1;29;R;1604;25;1;21;51;110;130
G;1;1;30;R;1608;50;1;25;63;130;150
G;1;2;1;P;1449;25;1;21;0;140;132,5
G;1;2;2;P;1455;25;0;0;0;132,5;130
G;1;2;3;P;1461;75;1;50;50;130;120
G;1;2;1;R;1463;25;0;0;0;140;140
G;1;2;2;R;1469;25;0;0;0;140;135
G;1;2;3;R;1474;25;0;0;0;135;132,5
G;1;2;4;R;1481;25;0;0;0;132,5;132,5
